,experiment_id,experiment_group,text,tweet_id,tweet_likes,retweets,tweet_created_at,user_id,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,dow,month_day,time,yr,ymd,tweet_id_char,created_at,description,location,followers_count,screen_name,statuses_count,favourites_count,verified,user_id_char,text_length,text_word_count,opinion_key,opinion_label,opinion_key,opinion_label
139,140,foxnews,@FoxNews My student loans were forgiven and for that I’m eternally grateful. But my situation was different. I fell on my job and am now permanently disabled and unable to work any longer as a nurse. My income abruptly changed to being 100% below the poverty level.,1.59838899054939E+18,0,0,Thu Dec 01 18:50:06 +0000 2022,2231513700.0,1.59827072665358E+18,1367531,FoxNews,Thu,Dec 01,18:50:06,2022,2022-12-01,1.59838899054939E+18,Thu Dec 05 13:55:20 +0000 2013,,,3,kimmieann43113,14,312,FALSE,2231513700.0,265,48,1,NEUTRAL support,3,cannot judge importance
140,141,foxnews,"@FoxNews Personally, it's not the student loan (SL) debt that I have a problem with...it's the 4.8-6% interest rate on SL. For a 40k bachelor's degree, nearly 6% interest is difficult to pay. If legislation changed to make interest on SL nonexistent then that'd be the way to go instead.",1.59839329335184E+18,4,0,Thu Dec 01 19:07:12 +0000 2022,1.45785872499168E+18,1.59827072665358E+18,1367531,FoxNews,Thu,Dec 01,19:07:12,2022,2022-12-01,1.59839329335184E+18,Mon Nov 08 23:53:51 +0000 2021,Pro-mask. Covid is real. LDS convert. #FSHDsociety. #cureFSHD. #disabilityawareness. #neuromuscular.,,14,Alysha1515,165,4199,FALSE,1.45785872499168E+18,287,57,1,NEUTRAL support,1,Somewhat important
141,142,foxnews,"@FoxNews If they get studen loan forgiveness, we all get credit debt forgiveness. Same bullshit.",1.59839590724176E+18,0,0,Thu Dec 01 19:17:35 +0000 2022,1.58944726417017E+18,1.59827072665358E+18,1367531,FoxNews,Thu,Dec 01,19:17:35,2022,2022-12-01,1.59839590724176E+18,Mon Nov 07 02:39:17 +0000 2022,,,2,Kristindot_,34,33,FALSE,1.58944726417017E+18,96,15,1,NEUTRAL support,1,Somewhat important
142,143,foxnews,"@FoxNews Since I don't have any student loans I'd like for the government (Taxpayers), to payoff my mortgage.  Where do I sign up?",1.59839602891465E+18,5,0,Thu Dec 01 19:18:04 +0000 2022,1.58802940749465E+18,1.59827072665358E+18,1367531,FoxNews,Thu,Dec 01,19:18:04,2022,2022-12-01,1.59839602891465E+18,Thu Nov 03 04:46:23 +0000 2022,,,5,Richard41020,3,33,FALSE,1.58802940749465E+18,130,25,1,NEUTRAL support,1,Somewhat important
143,144,foxnews,"@FoxNews Yes n yes we do have student loans yo pay and work really hard to pay them back , amongst other Bill's, but when the economy dosent pay us enough to fulfill  our responsibilities we are stuck , or when covid hit , we still cant even get any money  that is owed to us ,",1.59839638713719E+18,0,0,Thu Dec 01 19:19:30 +0000 2022,99769575.0,1.59827072665358E+18,1367531,FoxNews,Thu,Dec 01,19:19:30,2022,2022-12-01,1.59839638713719E+18,Sun Dec 27 19:46:00 +0000 2009,"Find treasures of the world, ancient and modern. We are guardians of history.
We have a little bit of everything great for movie/theatre sets & creative people","North Hollywood, Los Angeles",155,aelkarim6aolcom,943,226,FALSE,99769575.0,277,54,2,AGAINST student loan forgiveness,0,Very important
144,145,foxnews,"@FoxNews Why not regulate the interest rate that can be charged on student loans. Connect it to an index and let it float. That way it’s manageable to pay, and at the same time it’s not forgiveness. It’s a middle ground.  Government can also make payments deductible. It’s a win win.",1.59839640785743E+18,1,0,Thu Dec 01 19:19:35 +0000 2022,182975131.0,1.59820826403394E+18,1367531,FoxNews,Thu,Dec 01,19:19:35,2022,2022-12-01,1.59839640785743E+18,Wed Aug 25 21:21:53 +0000 2010,,,216,MichaelZarabi,1330,591,FALSE,182975131.0,283,55,1,NEUTRAL support,1,Somewhat important
145,146,foxnews,@FoxNews Maybe free financial counseling for those struggling to repay their student loans. Financial Peace University is a great school to attend!,1.59839689261793E+18,1,0,Thu Dec 01 19:21:30 +0000 2022,1.47922054156328E+18,1.59827072665358E+18,1367531,FoxNews,Thu,Dec 01,19:21:30,2022,2022-12-01,1.59839689261793E+18,Thu Jan 06 22:38:27 +0000 2022,,,4,Johnwelty11,30,33,FALSE,1.47922054156328E+18,147,22,1,NEUTRAL support,1,Somewhat important
146,147,foxnews,@FoxNews My kids paid off their student loans. Why should anyone have to pay off your student loans. I could care less what political party you are affiliated with. This is wrong on so many levels. It took more than one job to payoff student loan debt. Pay yours.,1.59840345523169E+18,2,0,Thu Dec 01 19:47:35 +0000 2022,1.31353434971168E+18,1.59827072665358E+18,1367531,FoxNews,Thu,Dec 01,19:47:35,2022,2022-12-01,1.59840345523169E+18,Tue Oct 06 17:40:25 +0000 2020,,,0,cherylforevero1,2,0,FALSE,1.31353434971168E+18,263,49,2,AGAINST student loan forgiveness,1,Somewhat important
147,148,foxnews,"@FoxNews Disclaimer: I paid off my burdensome student loan in 2010, it wasn’t easy to do so, but I’m glad I did. Biden’s stunt sets a bad precedent, and “c’mon man,” not hard to see why he announced this before the mid-terms.",1.59840407590077E+18,4,0,Thu Dec 01 19:50:03 +0000 2022,3428254992.0,1.59827072665358E+18,1367531,FoxNews,Thu,Dec 01,19:50:03,2022,2022-12-01,1.59840407590077E+18,Wed Sep 02 18:02:20 +0000 2015,,"Seattle, WA",18,ericcooley23,71,24,FALSE,3428254992.0,225,47,2,AGAINST student loan forgiveness,1,Somewhat important
148,149,foxnews,"@FoxNews Sure, let's just ignore how the democrats think the solution to anything is to throw money at it. Like how Biden wants to spend money so that kids won't have to pay back their student loans.",1.59840786324407E+18,1,0,Thu Dec 01 20:05:06 +0000 2022,1.52126703470501E+18,1.5983650968368E+18,1367531,FoxNews,Thu,Dec 01,20:05:06,2022,2022-12-01,1.59840786324407E+18,Mon May 02 23:15:22 +0000 2022,,,3,sjgrenleski,330,120,FALSE,1.52126703470501E+18,199,39,3,cannot judge support,0,Very important
149,150,foxnews,"@FoxNews I paid my student loans off and I think those who took them out should do the same!  Also, why should the people who did not go to college have to pay for others student loans.",1.59840934552787E+18,1,0,Thu Dec 01 20:10:59 +0000 2022,1.57772078282176E+18,1.59827072665358E+18,1367531,FoxNews,Thu,Dec 01,20:10:59,2022,2022-12-01,1.59840934552787E+18,Wed Oct 05 18:02:27 +0000 2022,,,0,Sheilaprins35,2,1,FALSE,1.57772078282176E+18,185,37,1,NEUTRAL support,0,Very important
150,151,cnn,"@CNN Here comes everyone stating what ""they paid."" Everyone bitter about someone having a reduction in their student loan should write a book on their life so we can all make sure that no changes are made from your life experiences to next generations.",1.59841004046933E+18,7,0,Thu Dec 01 20:13:45 +0000 2022,1.59251981279375E+18,1.59840921052133E+18,759251,CNN,Thu,Dec 01,20:13:45,2022,2022-12-01,1.59841004046933E+18,Tue Nov 15 14:08:08 +0000 2022,"Opin•ion : A view, judgment, or appraisal formed in the mind about a particular matter, expressed by typing or otherwise ""tweeting"" on site known as twitter.",Earth for now,5,blue_pbnj,70,34,FALSE,1.59251981279375E+18,252,44,1,NEUTRAL support,1,Somewhat important
151,152,cnn,@CNN Student loan debt relief plan was an absolute disaster. You can’t afford to pay 30 billion per year when you have other problems that are more important like inflation and war,1.5984102827409E+18,2,0,Thu Dec 01 20:14:43 +0000 2022,1.51942476789132E+18,1.59840921052133E+18,759251,CNN,Thu,Dec 01,20:14:43,2022,2022-12-01,1.5984102827409E+18,Wed Apr 27 21:14:36 +0000 2022,Trump supporter,,0,TheDonald306,33,22,FALSE,1.51942476789132E+18,180,33,0,FOR student loan forgiveness,0,Very important
152,153,cnn,@CNN @cnnbrk NO to student loan debt relief! END the indefinite payments &amp; interest pause!,1.59841093000171E+18,3,0,Thu Dec 01 20:17:17 +0000 2022,1.55600576793257E+18,1.59840921052133E+18,759251,CNN,Thu,Dec 01,20:17:17,2022,2022-12-01,1.59841093000171E+18,Sat Aug 06 19:54:49 +0000 2022,,,5,Vincent08571545,127,458,FALSE,1.55600576793257E+18,94,15,0,FOR student loan forgiveness,0,Very important
153,154,cnn,"@CNN @cnnbrk This debt relief plan is a SLAP IN THE FACE to everybody who diligently paid off their student loans, as well as a slap in the face to taxpaying Americans!!!",1.59841153766787E+18,5,0,Thu Dec 01 20:19:42 +0000 2022,1.55600576793257E+18,1.59840921052133E+18,759251,CNN,Thu,Dec 01,20:19:42,2022,2022-12-01,1.59841153766787E+18,Sat Aug 06 19:54:49 +0000 2022,,,5,Vincent08571545,127,458,FALSE,1.55600576793257E+18,170,32,2,AGAINST student loan forgiveness,0,Very important
154,155,usedgov,@usedgov @usesgov @potus #studentloanforgiveness #ppploans it should be brought before the appellate court the suggestion that if Biden does not have the authority to forgive student loans then Trump didn't have the authority to forgive PPP Loans that only helped the wealthy even Senators,1.59841167444435E+18,1,0,Thu Dec 01 20:20:14 +0000 2022,1.47737085014798E+18,1.5951579805297E+18,20437286,usedgov,Thu,Dec 01,20:20:14,2022,2022-12-01,1.59841167444435E+18,Sat Jan 01 20:07:25 +0000 2022,Everything I do is done with fabulosiT.,,72,fabulosi_t,5125,5527,FALSE,1.47737085014798E+18,289,45,1,NEUTRAL support,0,Very important
155,156,usedgov,@usedgov @SecCardona @usesgov @potus #studentloanforgiveness #ppploans it should be brought before the appellate court the suggestion that if Biden does not have the authority to forgive student loans then Trump didn't have the authority to forgive PPP Loans that only helped the wealthy even Senators,1.59841174734991E+18,0,0,Thu Dec 01 20:20:32 +0000 2022,1.47737085014798E+18,1.59515798448076E+18,20437286,usedgov,Thu,Dec 01,20:20:32,2022,2022-12-01,1.59841174734991E+18,Sat Jan 01 20:07:25 +0000 2022,Everything I do is done with fabulosiT.,,72,fabulosi_t,5125,5527,FALSE,1.47737085014798E+18,301,46,1,NEUTRAL support,1,Somewhat important
156,157,foxnews,@FoxNews paying off student debt will only increase student tuitions;  its like attaching the Bull from behind we all know what your going get from that end of the Bull. reducing  tuition costs would do more to reduce the burden. AOC doesn't deserve student loan forgiveness,1.59841176372029E+18,1,0,Thu Dec 01 20:20:36 +0000 2022,1.44938267228394E+18,1.59827072665358E+18,1367531,FoxNews,Thu,Dec 01,20:20:36,2022,2022-12-01,1.59841176372029E+18,Sat Oct 16 14:33:24 +0000 2021,,,8,IkertLeonard,63,113,FALSE,1.44938267228394E+18,274,47,1,NEUTRAL support,0,Very important
157,158,foxnews,"@FoxNews Many of the people with student loans have already said they will use the money to buy stuff or go on vacation.  
If the Government wants to ""pay"" on these student loans they need to pay the lender - who as of now is actually the government- pay them directly!! Not the borrower",1.5984123834453E+18,15,0,Thu Dec 01 20:23:03 +0000 2022,555476451.0,1.59827072665358E+18,1367531,FoxNews,Thu,Dec 01,20:23:03,2022,2022-12-01,1.5984123834453E+18,Mon Apr 16 20:18:36 +0000 2012,,"McAllen, TX",10,sfountain84,468,846,FALSE,555476451.0,287,53,1,NEUTRAL support,1,Somewhat important
158,159,nytimes,"@nytimes He did not overstep, he tried to correct a very bad problem of student loans that were and are way too high💜💜💜💜💜💜💜",1.59841267344805E+18,15,0,Thu Dec 01 20:24:13 +0000 2022,1.24323788427605E+18,1.59840981867863E+18,807095,nytimes,Thu,Dec 01,20:24:13,2022,2022-12-01,1.59841267344805E+18,Thu Mar 26 18:07:18 +0000 2020,"Island girl, love the ocean, dolphins.......No DM's please & gentlemen, please don't follow me","San Diego, Ca",10,sophiesgal,5774,18223,FALSE,1.24323788427605E+18,123,23,0,FOR student loan forgiveness,1,Somewhat important
159,160,foxnews,@FoxNews Good   I paid my student loan off AND helped my son. Tax payer $ should not be going for this debt. Let the university’s lower their tuitions.,1.59841319994616E+18,12,0,Thu Dec 01 20:26:18 +0000 2022,119987745.0,1.59827072665358E+18,1367531,FoxNews,Thu,Dec 01,20:26:18,2022,2022-12-01,1.59841319994616E+18,Fri Mar 05 04:21:49 +0000 2010,,Brooklyn NY,52,Menabeamer,813,1584,FALSE,119987745.0,151,28,2,AGAINST student loan forgiveness,0,Very important
160,161,foxnews,@FoxNews Must have been all the young people who thought they we’re getting their student loans forgiven. 🙄,1.59841400949297E+18,9,0,Thu Dec 01 20:29:31 +0000 2022,2450641561.0,1.5983650968368E+18,1367531,FoxNews,Thu,Dec 01,20:29:31,2022,2022-12-01,1.59841400949297E+18,Fri Apr 18 01:08:38 +0000 2014,,,48,RhondaSeelinger,765,17449,FALSE,2450641561.0,107,18,1,NEUTRAL support,1,Somewhat important
161,162,msnbc,@MSNBC But you want every single Americans tax money to pay off student loan debt for the people who voluntarily took on said debt. I did not attend college. Why should I be forced to pay for someone else's debt?,1.59841593199005E+18,5,1,Thu Dec 01 20:37:09 +0000 2022,1.50354044131631E+18,1.59841419611433E+18,2836421,MSNBC,Thu,Dec 01,20:37:09,2022,2022-12-01,1.59841593199005E+18,Tue Mar 15 01:16:15 +0000 2022,"Father of 3. USMC veteran. Combat veteran.

Online Safety Expert",,98,BenjaminGood82,1602,1129,FALSE,1.50354044131631E+18,212,41,1,NEUTRAL support,1,Somewhat important
162,163,npr,@NPR I love how the supreme court has a say in government overreach when people might get money but when the gov sold our student loans without our permission at a higher interest rate no court was there to stop that!,1.59841636002709E+18,43,5,Thu Dec 01 20:38:52 +0000 2022,2595330680.0,1.59840883719053E+18,5392522,NPR,Thu,Dec 01,20:38:52,2022,2022-12-01,1.59841636002709E+18,Sun Jun 29 21:23:28 +0000 2014,,Michigan,45,mkurzawasc,773,1745,FALSE,2595330680.0,217,41,0,FOR student loan forgiveness,0,Very important
163,164,msnbc,"@MSNBC Good, tax payers shouldn't be on the hook for the student loans. Thier decision not ours. GROW THE F UP",1.59842051856233E+18,3,0,Thu Dec 01 20:55:23 +0000 2022,1.49190624028849E+18,1.59841862484218E+18,2836421,MSNBC,Thu,Dec 01,20:55:23,2022,2022-12-01,1.59842051856233E+18,Thu Feb 10 22:46:32 +0000 2022,"Been A Republican, Been A Democratic,  both SUCK. Now NPA. Stop the HATE. No DMs please.",,88,BUnskinkable,8432,5584,FALSE,1.49190624028849E+18,110,22,2,AGAINST student loan forgiveness,1,Somewhat important
164,165,foxnews,@FoxNews I paid my student loan off. It took working part time during college and writing checks long after. I understood the concept in  high school.,1.59842143159911E+18,7,0,Thu Dec 01 20:59:01 +0000 2022,1.17762657787569E+18,1.59827072665358E+18,1367531,FoxNews,Thu,Dec 01,20:59:01,2022,2022-12-01,1.59842143159911E+18,Fri Sep 27 16:51:39 +0000 2019,,,3,SinacolaMatt,3,1,FALSE,1.17762657787569E+18,150,26,1,NEUTRAL support,0,Very important
165,166,npr,"@NPR How about, in the meantime, Congress just rewrites the law that makes student loan debt so hard to discharge through bankruptcy.

Then start figuring out ways to make the universities more liable for their education that ends up being not useful.",1.5984214963175E+18,39,2,Thu Dec 01 20:59:16 +0000 2022,17181150.0,1.59840883719053E+18,5392522,NPR,Thu,Dec 01,20:59:16,2022,2022-12-01,1.5984214963175E+18,Wed Nov 05 04:04:29 +0000 2008,"Creative Director, graphic designer & videographer, writer and cartoonist, father of two.

Occasional pettifogger.",,217,Dollerhide,2751,13924,FALSE,17181150.0,251,42,1,NEUTRAL support,1,Somewhat important
166,167,foxnews,@FoxNews It’s is a student LOAN not a hand out. This is illegal!! if you approve of this then you’re a crook.,1.59842578571868E+18,0,0,Thu Dec 01 21:16:19 +0000 2022,1.45933613585603E+18,1.59827072665358E+18,1367531,FoxNews,Thu,Dec 01,21:16:19,2022,2022-12-01,1.59842578571868E+18,Sat Nov 13 01:56:16 +0000 2021,Hello,,7,Genesis19909,141,864,FALSE,1.45933613585603E+18,109,24,0,FOR student loan forgiveness,1,Somewhat important
167,168,foxnews,"@FoxNews The answer isn't paying off existing student loans, it's capping student loans going forward. Capping student loans would bring down tuition cost dramatically.",1.59842768258456E+18,9,2,Thu Dec 01 21:23:51 +0000 2022,1.58865102065724E+18,1.59827072665358E+18,1367531,FoxNews,Thu,Dec 01,21:23:51,2022,2022-12-01,1.59842768258456E+18,Fri Nov 04 21:56:00 +0000 2022,,,3,VT_Jeff_RE_Life,24,14,FALSE,1.58865102065724E+18,168,26,1,NEUTRAL support,1,Somewhat important
168,169,foxnews,@FoxNews So that’s why they can’t afford their student loans.,1.59842839663931E+18,0,0,Thu Dec 01 21:26:41 +0000 2022,1.5944358198422E+18,1.5983650968368E+18,1367531,FoxNews,Thu,Dec 01,21:26:41,2022,2022-12-01,1.59842839663931E+18,Sun Nov 20 21:01:53 +0000 2022,"Family, liberty, happiness, peace, prosperity with a side of extreme sports.","Palmer, AK",2,logicalexplain,55,57,FALSE,1.5944358198422E+18,61,12,0,FOR student loan forgiveness,1,Somewhat important
169,170,foxnews,@FoxNews This isn’t a “student debt relief plan” it’s real name is “Studen loan reassignment plan”. It transfers the loan payments to citizens who didn’t take out a student loan. Remember this next time you VOTE!,1.59843226037349E+18,0,0,Thu Dec 01 21:42:02 +0000 2022,1.58642541325293E+18,1.59827072665358E+18,1367531,FoxNews,Thu,Dec 01,21:42:02,2022,2022-12-01,1.59843226037349E+18,Sat Oct 29 18:31:35 +0000 2022,,,1,John_Connor13,4,15,FALSE,1.58642541325293E+18,212,39,2,AGAINST student loan forgiveness,0,Very important
170,171,foxnews,@FoxNews @POTUS pay me back for my student loans and my children’s too. If you signed for the loan then pay it back‼️,1.59843375719921E+18,0,0,Thu Dec 01 21:47:59 +0000 2022,1.34904431215203E+18,1.59827072665358E+18,1367531,FoxNews,Thu,Dec 01,21:47:59,2022,2022-12-01,1.59843375719921E+18,Tue Jan 12 17:24:24 +0000 2021,Walking,,19,TrudyJo65995505,4425,4005,FALSE,1.34904431215203E+18,117,25,0,FOR student loan forgiveness,1,Somewhat important
171,172,foxnews,@FoxNews Well Union Joe and his clowns sold a scram on the people with student loans to get votes then sold them out and now sold out all his Unions backers After he got their votes.,1.59843520041727E+18,0,0,Thu Dec 01 21:53:43 +0000 2022,3408084976.0,1.5982002580556E+18,1367531,FoxNews,Thu,Dec 01,21:53:43,2022,2022-12-01,1.59843520041727E+18,Sat Aug 08 01:29:26 +0000 2015,I don't care about your problems because white people suck.The day is coming in America where the white race will be suppress just like they have done us blacks,USA,52,looenytic,14804,1466,FALSE,3408084976.0,182,36,0,FOR student loan forgiveness,0,Very important
